13000cd2e13d1bdd28f480304d7bb9e1ca.jpg,shorts,"['floral', 'tight (fit)', 'no non-textile material', 'printed', 'normal waist', 'short (shorts)', 'mini (length)']"
13000cd2e13d1bdd28f480304d7bb9e1ca.jpg,zipper,None
13000cd2e13d1bdd28f480304d7bb9e1ca.jpg,shoe,None
13000cd2e13d1bdd28f480304d7bb9e1ca.jpg,shoe,None
13000cd2e13d1bdd28f480304d7bb9e1ca.jpg,bead,None
13000cd2e13d1bdd28f480304d7bb9e1ca.jpg,bead,None
14000e147149bf33c584afaa953bc198ed.jpg,bead,None
14000e147149bf33c584afaa953bc198ed.jpg,neckline,['straight across (neck)']
14000e147149bf33c584afaa953bc198ed.jpg,bead,None
14000e147149bf33c584afaa953bc198ed.jpg,bead,None
14000e147149bf33c584afaa953bc198ed.jpg,bead,None
14000e147149bf33c584afaa953bc198ed.jpg,bead,None
14000e147149bf33c584afaa953bc198ed.jpg,"headband, head covering, hair accessory",None
15000e18920575a2e59b3a0c38e6546d29.jpg,dress,"['gown', 'high waist', 'symmetrical', 'fit and flare', 'applique(a)', 'bead(a)', 'floor (length)', 'plain (pattern)', 'abstract', 'gem']"
15000e18920575a2e59b3a0c38e6546d29.jpg,neckline,['round (neck)']
15000e18920575a2e59b3a0c38e6546d29.jpg,applique,None
15000e18920575a2e59b3a0c38e6546d29.jpg,applique,None
15000e18920575a2e59b3a0c38e6546d29.jpg,shoe,None
15000e18920575a2e59b3a0c38e6546d29.jpg,shoe,None
16000e973c99dc090afd7898c93daf0dbc.jpg,jacket,"['no special manufacturing technique', 'blazer', 'normal waist', 'above-the-hip (length)', 'no non-textile material', 'stripe', 'regular (fit)', 'symmetrical']"
16000e973c99dc090afd7898c93daf0dbc.jpg,sleeve,"['three quarter (length)', 'set-in sleeve']"
16000e973c99dc090afd7898c93daf0dbc.jpg,sleeve,"['three quarter (length)', 'set-in sleeve']"
16000e973c99dc090afd7898c93daf0dbc.jpg,lapel,None
16000e973c99dc090afd7898c93daf0dbc.jpg,pocket,['flap (pocket)']
16000e973c99dc090afd7898c93daf0dbc.jpg,pants,"['no special manufacturing technique', 'leggings', 'no non-textile material', 'curved (fit)', 'maxi (length)', 'geometric', 'symmetrical']"
16000e973c99dc090afd7898c93daf0dbc.jpg,sock,None
16000e973c99dc090afd7898c93daf0dbc.jpg,shoe,None
16000e973c99dc090afd7898c93daf0dbc.jpg,shoe,None
16000e973c99dc090afd7898c93daf0dbc.jpg,jacket,"['plain (pattern)', 'no non-textile material', 'regular (fit)', 'classic military (jacket)']"
16000e973c99dc090afd7898c93daf0dbc.jpg,dress,"['plain (pattern)', 'chemise (dress)', 'a-line', 'no non-textile material', 'gathering', 'midi', 'symmetrical', 'no opening']"
16000e973c99dc090afd7898c93daf0dbc.jpg,hat,None
16000e973c99dc090afd7898c93daf0dbc.jpg,"bag, wallet",None
1700102686c01fa625aba3b2478f48f415.jpg,sleeve,['wrist-length']
1700102686c01fa625aba3b2478f48f415.jpg,neckline,['turtle (neck)']
1700102686c01fa625aba3b2478f48f415.jpg,dress,"['plain (pattern)', 'normal waist', 'no non-textile material', 'halter (dress)', 'cutout', 'pencil', 'symmetrical', 'zip-up']"
18001039acb67251508b1b32fd37a49f43.jpg,belt,None
18001039acb67251508b1b32fd37a49f43.jpg,pocket,['flap (pocket)']
18001039acb67251508b1b32fd37a49f43.jpg,pocket,['flap (pocket)']
18001039acb67251508b1b32fd37a49f43.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
18001039acb67251508b1b32fd37a49f43.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
18001039acb67251508b1b32fd37a49f43.jpg,collar,['banded (collar)']
190010ef2da53cd76ee26122a65f6e76ee.jpg,shoe,None
190010ef2da53cd76ee26122a65f6e76ee.jpg,skirt,"['no special manufacturing technique', 'normal waist', 'high low', 'no non-textile material', 'maxi (length)', 'floral', 'symmetrical', 'zip-up']"
190010ef2da53cd76ee26122a65f6e76ee.jpg,"shirt, blouse","['above-the-hip (length)', 'plain (pattern)', 'no special manufacturing technique', 'normal waist', 'no non-textile material', 'tight (fit)', 'single breasted', 'symmetrical']"
190010ef2da53cd76ee26122a65f6e76ee.jpg,neckline,['u-neck']
190010ef2da53cd76ee26122a65f6e76ee.jpg,glasses,None
190010ef2da53cd76ee26122a65f6e76ee.jpg,"bag, wallet",None
20001657dc6f979869ebf38ea741e90675.jpg,neckline,['crew (neck)']
20001657dc6f979869ebf38ea741e90675.jpg,sleeve,"['short (length)', 'set-in sleeve']"
20001657dc6f979869ebf38ea741e90675.jpg,sleeve,"['short (length)', 'set-in sleeve']"
20001657dc6f979869ebf38ea741e90675.jpg,watch,None
210016d83ce041f39f0a5d94382bf96369.jpg,bead,None
210016d83ce041f39f0a5d94382bf96369.jpg,bead,None
210016d83ce041f39f0a5d94382bf96369.jpg,bead,None
210016d83ce041f39f0a5d94382bf96369.jpg,bead,None
210016d83ce041f39f0a5d94382bf96369.jpg,bead,None
210016d83ce041f39f0a5d94382bf96369.jpg,bead,None
210016d83ce041f39f0a5d94382bf96369.jpg,neckline,None
220017a7bb9e2d8a0f44ce040ed164eea6.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
220017a7bb9e2d8a0f44ce040ed164eea6.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
220017a7bb9e2d8a0f44ce040ed164eea6.jpg,lapel,None
220017a7bb9e2d8a0f44ce040ed164eea6.jpg,shoe,None
220017a7bb9e2d8a0f44ce040ed164eea6.jpg,shoe,None
230017af9f7fa8ce9e7558bb924cec324e.jpg,"top, t-shirt, sweatshirt","['above-the-hip (length)', 'no non-textile material', 'letters, numbers', 'tight (fit)', 'printed', 'plant', 'classic (t-shirt)', 'symmetrical', 'high waist']"
230017af9f7fa8ce9e7558bb924cec324e.jpg,sleeve,"['short (length)', 'cap (sleeve)']"
230017af9f7fa8ce9e7558bb924cec324e.jpg,sleeve,"['short (length)', 'cap (sleeve)']"
230017af9f7fa8ce9e7558bb924cec324e.jpg,neckline,['round (neck)']
24001a66b16b12f12dc45e2bba40e04683.jpg,"bag, wallet",None
24001a66b16b12f12dc45e2bba40e04683.jpg,neckline,['oval (neck)']
25001b385ce6556a41698fe91297fe2306.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
25001b385ce6556a41698fe91297fe2306.jpg,zipper,None
25001b385ce6556a41698fe91297fe2306.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
25001b385ce6556a41698fe91297fe2306.jpg,collar,['bow (collar)']
25001b385ce6556a41698fe91297fe2306.jpg,shoe,None
25001b385ce6556a41698fe91297fe2306.jpg,shoe,None
26001d43443c6b9844df2770508cc51edd.jpg,neckline,['round (neck)']
26001d43443c6b9844df2770508cc51edd.jpg,shoe,None
26001d43443c6b9844df2770508cc51edd.jpg,shoe,None
27001d7807a696231045860eaee97e825b.jpg,"headband, head covering, hair accessory",None
27001d7807a696231045860eaee97e825b.jpg,glasses,None
27001d7807a696231045860eaee97e825b.jpg,"top, t-shirt, sweatshirt","['symmetrical', 'hip (length)']"
27001d7807a696231045860eaee97e825b.jpg,neckline,['turtle (neck)']
27001d7807a696231045860eaee97e825b.jpg,belt,None
27001d7807a696231045860eaee97e825b.jpg,jacket,"['zip-up', 'normal waist', 'hip (length)', 'symmetrical', 'peplum', 'lining', 'metal', 'plain (pattern)']"
27001d7807a696231045860eaee97e825b.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
27001d7807a696231045860eaee97e825b.jpg,glove,None
27001d7807a696231045860eaee97e825b.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
27001d7807a696231045860eaee97e825b.jpg,collar,None
27001d7807a696231045860eaee97e825b.jpg,glove,None
27001d7807a696231045860eaee97e825b.jpg,pants,"['tight (fit)', 'no special manufacturing technique', 'plain (pattern)', 'no non-textile material']"
27001d7807a696231045860eaee97e825b.jpg,zipper,None
28002037fce71bdd9046a125e6e7afc0e0.jpg,dress,"['no non-textile material', 'no opening', 'tunic (dress)', 'no waistline', 'mini (length)', 'balloon', 'no special manufacturing technique', 'plain (pattern)']"
28002037fce71bdd9046a125e6e7afc0e0.jpg,shoe,None
28002037fce71bdd9046a125e6e7afc0e0.jpg,shoe,None
2900211c06b1fe730097dde122cd4d3f8c.jpg,shorts,"['micro (length)', 'normal waist', 'plain (pattern)', 'no non-textile material', 'regular (fit)', 'short (shorts)', 'frayed', 'symmetrical', 'fly (opening)']"
2900211c06b1fe730097dde122cd4d3f8c.jpg,shoe,None
2900211c06b1fe730097dde122cd4d3f8c.jpg,shoe,None
2900211c06b1fe730097dde122cd4d3f8c.jpg,neckline,['oval (neck)']
3000213526750c326a6d8cac9d44b458de.jpg,neckline,['v-neck']
3000213526750c326a6d8cac9d44b458de.jpg,sleeve,"['set-in sleeve', 'short (length)']"
3000213526750c326a6d8cac9d44b458de.jpg,sleeve,"['set-in sleeve', 'short (length)']"
3000213526750c326a6d8cac9d44b458de.jpg,skirt,"['no special manufacturing technique', 'plain (pattern)', 'normal waist', 'sheath (skirt)', 'mini (length)', 'symmetrical', 'zip-up', 'straight']"
3000213526750c326a6d8cac9d44b458de.jpg,"bag, wallet",None
3000213526750c326a6d8cac9d44b458de.jpg,shoe,None
3000213526750c326a6d8cac9d44b458de.jpg,shoe,None
310024bec9284de7d329da7be884ec74bd.jpg,neckline,['straight across (neck)']
310024bec9284de7d329da7be884ec74bd.jpg,"tights, stockings",None
310024bec9284de7d329da7be884ec74bd.jpg,"tights, stockings",None
310024bec9284de7d329da7be884ec74bd.jpg,shoe,None
310024bec9284de7d329da7be884ec74bd.jpg,shoe,None
320024cc13c7cd3cf3fc84fdb22bf73a0b.jpg,sleeve,"['set-in sleeve', 'three quarter (length)']"
320024cc13c7cd3cf3fc84fdb22bf73a0b.jpg,dress,"['zip-up', 'sheath (dress)', 'no non-textile material', 'ruched', 'normal waist', 'gathering', 'knee (length)', 'plain (pattern)', 'pencil']"
320024cc13c7cd3cf3fc84fdb22bf73a0b.jpg,neckline,['scoop (neck)']
320024cc13c7cd3cf3fc84fdb22bf73a0b.jpg,shoe,None
320024cc13c7cd3cf3fc84fdb22bf73a0b.jpg,shoe,None
3300291c7acf9ec38b6335f805ddb4beb9.jpg,shoe,None
3300291c7acf9ec38b6335f805ddb4beb9.jpg,pants,"['no special manufacturing technique', 'plain (pattern)', 'normal waist', 'no non-textile material', 'regular (fit)', 'maxi (length)', 'symmetrical', 'no opening']"
3300291c7acf9ec38b6335f805ddb4beb9.jpg,"bag, wallet",None
3300291c7acf9ec38b6335f805ddb4beb9.jpg,"top, t-shirt, sweatshirt","['no special manufacturing technique', 'no non-textile material', 'tight (fit)', 'argyle', 'mini (length)', 'tank (top)', 'symmetrical', 'high waist']"
3300291c7acf9ec38b6335f805ddb4beb9.jpg,neckline,['halter (neck)']
34002bc82e34205ecf66052749c8ff9e32.jpg,shoe,None
34002bc82e34205ecf66052749c8ff9e32.jpg,pocket,['slash (pocket)']
34002bc82e34205ecf66052749c8ff9e32.jpg,pocket,['slash (pocket)']
34002bc82e34205ecf66052749c8ff9e32.jpg,skirt,"['rah-rah (skirt)', 'no non-textile material', 'normal waist', 'pleat', 'mini (length)', 'flare', 'plain (pattern)']"
34002bc82e34205ecf66052749c8ff9e32.jpg,"bag, wallet",None
34002bc82e34205ecf66052749c8ff9e32.jpg,sleeve,['set-in sleeve']
34002bc82e34205ecf66052749c8ff9e32.jpg,pocket,['flap (pocket)']
34002bc82e34205ecf66052749c8ff9e32.jpg,pocket,['flap (pocket)']
34002bc82e34205ecf66052749c8ff9e32.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
34002bc82e34205ecf66052749c8ff9e32.jpg,collar,['shirt (collar)']
34002bc82e34205ecf66052749c8ff9e32.jpg,glasses,None
34002bc82e34205ecf66052749c8ff9e32.jpg,"shirt, blouse","['single breasted', 'no non-textile material', 'regular (fit)', 'no waistline', 'above-the-hip (length)', 'symmetrical', 'no special manufacturing technique', 'plain (pattern)']"
35002ecdbdc4ebf4b5436388c981025631.jpg,sleeve,"['wrist-length', 'raglan (sleeve)']"
35002ecdbdc4ebf4b5436388c981025631.jpg,sleeve,"['wrist-length', 'raglan (sleeve)']"
35002ecdbdc4ebf4b5436388c981025631.jpg,zipper,None
35002ecdbdc4ebf4b5436388c981025631.jpg,"top, t-shirt, sweatshirt","['above-the-hip (length)', 'no special manufacturing technique', 'plain (pattern)', 'normal waist', 'no non-textile material', 'tight (fit)', 'asymmetrical']"
35002ecdbdc4ebf4b5436388c981025631.jpg,pants,"['no special manufacturing technique', 'plain (pattern)', 'normal waist', 'no non-textile material', 'regular (fit)', 'maxi (length)', 'symmetrical', 'no opening']"
35002ecdbdc4ebf4b5436388c981025631.jpg,shoe,None
35002ecdbdc4ebf4b5436388c981025631.jpg,shoe,None
36002f4f8be328c8c2f105f14613c6c291.jpg,sleeve,"['set-in sleeve', 'short (length)']"
36002f4f8be328c8c2f105f14613c6c291.jpg,sleeve,"['set-in sleeve', 'short (length)']"
36002f4f8be328c8c2f105f14613c6c291.jpg,neckline,['round (neck)']
370036f906cb15e240f113184b5eed8c69.jpg,collar,['shirt (collar)']
370036f906cb15e240f113184b5eed8c69.jpg,"top, t-shirt, sweatshirt","['above-the-hip (length)', 'no non-textile material', 'tight (fit)', 'printed', 'classic (t-shirt)', 'cartoon', 'symmetrical', 'no waistline']"
370036f906cb15e240f113184b5eed8c69.jpg,neckline,['oval (neck)']
370036f906cb15e240f113184b5eed8c69.jpg,"shirt, blouse","['no special manufacturing technique', 'plain (pattern)', 'no non-textile material', 'regular (fit)', 'single breasted', 'hip (length)', 'symmetrical', 'no waistline']"
370036f906cb15e240f113184b5eed8c69.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
370036f906cb15e240f113184b5eed8c69.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
370036f906cb15e240f113184b5eed8c69.jpg,lapel,['peak (lapel)']
370036f906cb15e240f113184b5eed8c69.jpg,jacket,"['no special manufacturing technique', 'blazer', 'normal waist', 'stripe', 'no non-textile material', 'tight (fit)', 'single breasted', 'hip (length)', 'symmetrical']"
370036f906cb15e240f113184b5eed8c69.jpg,pants,"['plain (pattern)', 'jeans', 'no non-textile material', 'regular (fit)', 'washed', 'low waist', 'maxi (length)', 'symmetrical', 'fly (opening)', 'distressed']"
370036f906cb15e240f113184b5eed8c69.jpg,buckle,None
370036f906cb15e240f113184b5eed8c69.jpg,belt,None
370036f906cb15e240f113184b5eed8c69.jpg,pocket,['curved (pocket)']
370036f906cb15e240f113184b5eed8c69.jpg,pocket,['curved (pocket)']
370036f906cb15e240f113184b5eed8c69.jpg,watch,None
370036f906cb15e240f113184b5eed8c69.jpg,shoe,None
370036f906cb15e240f113184b5eed8c69.jpg,shoe,None
3800375f11809c48821f56051b55b8e8dc.jpg,sleeve,['wrist-length']
3800375f11809c48821f56051b55b8e8dc.jpg,neckline,['v-neck']
3800375f11809c48821f56051b55b8e8dc.jpg,skirt,"['straight', 'no non-textile material', 'knee (length)', 'no special manufacturing technique', 'plain (pattern)']"
3800375f11809c48821f56051b55b8e8dc.jpg,"tights, stockings",None
3800375f11809c48821f56051b55b8e8dc.jpg,"tights, stockings",None
3800375f11809c48821f56051b55b8e8dc.jpg,shoe,None
3800375f11809c48821f56051b55b8e8dc.jpg,shoe,None
3900382465705798a714595f1d043a24e6.jpg,collar,['shirt (collar)']
3900382465705798a714595f1d043a24e6.jpg,belt,None
3900382465705798a714595f1d043a24e6.jpg,sleeve,['short (length)']
3900382465705798a714595f1d043a24e6.jpg,sleeve,['short (length)']
400038d87bdf966bc82cf430f924c1d8c6.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
400038d87bdf966bc82cf430f924c1d8c6.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
400038d87bdf966bc82cf430f924c1d8c6.jpg,rivet,None
400038d87bdf966bc82cf430f924c1d8c6.jpg,rivet,None
400038d87bdf966bc82cf430f924c1d8c6.jpg,rivet,None
400038d87bdf966bc82cf430f924c1d8c6.jpg,shoe,None
400038d87bdf966bc82cf430f924c1d8c6.jpg,shoe,None
400038d87bdf966bc82cf430f924c1d8c6.jpg,dress,"['sequin(a)', 'plain (pattern)', 'normal waist', 'gown', 'a-line', 'no non-textile material', 'floor (length)', 'symmetrical', 'zip-up']"
410038e8912ece8b5f9d3c520b3fd7ef3b.jpg,shoe,None
410038e8912ece8b5f9d3c520b3fd7ef3b.jpg,shoe,None
410038e8912ece8b5f9d3c520b3fd7ef3b.jpg,neckline,['round (neck)']
420039366c35ed742e5bfc6a278b699720.jpg,shoe,None
420039366c35ed742e5bfc6a278b699720.jpg,"tights, stockings",None
420039366c35ed742e5bfc6a278b699720.jpg,"tights, stockings",None
420039366c35ed742e5bfc6a278b699720.jpg,skirt,"['straight', 'sheath (skirt)', 'no non-textile material', 'stripe', 'high waist', 'above-the-knee (length)', 'no special manufacturing technique']"
420039366c35ed742e5bfc6a278b699720.jpg,"shirt, blouse","['single breasted', 'no non-textile material', 'symmetrical', 'no special manufacturing technique', 'plain (pattern)']"
420039366c35ed742e5bfc6a278b699720.jpg,collar,['shirt (collar)']
420039366c35ed742e5bfc6a278b699720.jpg,jacket,"['zip-up', 'no non-textile material', 'stripe', 'symmetrical', 'hip (length)', 'lining']"
420039366c35ed742e5bfc6a278b699720.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
420039366c35ed742e5bfc6a278b699720.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
420039366c35ed742e5bfc6a278b699720.jpg,neckline,['collarless']
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,shoe,None
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,pants,"['no non-textile material', 'no special manufacturing technique', 'plain (pattern)', 'tight (fit)']"
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,coat,"['single breasted', 'regular (fit)', 'mini (length)', 'lining', 'plain (pattern)']"
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,pocket,['patch (pocket)']
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,zipper,None
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,sweater,"['no non-textile material', 'regular (fit)', 'hip (length)', 'no special manufacturing technique', 'plain (pattern)']"
43003a6ca3eaa7886da61ed2de2c5e8d27.jpg,zipper,None
44003ad8a37d2190bd944a8968fb0906e2.jpg,neckline,['oval (neck)']
44003ad8a37d2190bd944a8968fb0906e2.jpg,sleeve,"['wrist-length', 'bishop (sleeve)']"
44003ad8a37d2190bd944a8968fb0906e2.jpg,sleeve,"['wrist-length', 'bishop (sleeve)']"
45003ae3da258f7ba7267af5f159dd3502.jpg,sleeve,['wrist-length']
45003ae3da258f7ba7267af5f159dd3502.jpg,dress,"['no non-textile material', 'bodycon (dress)', 'high waist', 'above-the-knee (length)', 'no special manufacturing technique', 'plain (pattern)', 'pencil']"
45003ae3da258f7ba7267af5f159dd3502.jpg,neckline,['surplice (neck)']
45003ae3da258f7ba7267af5f159dd3502.jpg,"bag, wallet",None
45003ae3da258f7ba7267af5f159dd3502.jpg,shoe,None
45003ae3da258f7ba7267af5f159dd3502.jpg,shoe,None
46003b3e4579833df109d330773418fd65.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
46003b3e4579833df109d330773418fd65.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
46003b3e4579833df109d330773418fd65.jpg,"bag, wallet",None
46003b3e4579833df109d330773418fd65.jpg,dress,"['floral', 'no non-textile material', 'gown', 'printed', 'high waist', 'floor (length)']"
47003c831a9e84ee589d67c4d91786f525.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
47003c831a9e84ee589d67c4d91786f525.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
47003c831a9e84ee589d67c4d91786f525.jpg,neckline,['round (neck)']
47003c831a9e84ee589d67c4d91786f525.jpg,pants,"['straight', 'jeans', 'no non-textile material', 'washed', 'maxi (length)', 'plain (pattern)']"
47003c831a9e84ee589d67c4d91786f525.jpg,shoe,None
47003c831a9e84ee589d67c4d91786f525.jpg,shoe,None
48003e4ee955f0a919440714bb6afefb94.jpg,shoe,None
48003e4ee955f0a919440714bb6afefb94.jpg,"top, t-shirt, sweatshirt","['no special manufacturing technique', 'plain (pattern)', 'normal waist', 'no non-textile material', 'tight (fit)', 'classic (t-shirt)', 'symmetrical']"
48003e4ee955f0a919440714bb6afefb94.jpg,neckline,['scoop (neck)']
48003e4ee955f0a919440714bb6afefb94.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
48003e4ee955f0a919440714bb6afefb94.jpg,sleeve,"['wrist-length', 'set-in sleeve']"
48003e4ee955f0a919440714bb6afefb94.jpg,skirt,"['a-line', 'no non-textile material', 'pleat', 'asymmetrical', 'floral', 'zip-up', 'high waist']"
490040ad3ac8fdb92067d063a93d9b8d3a.jpg,jacket,"['tight (fit)', 'no non-textile material', 'no waistline', 'above-the-hip (length)', 'symmetrical', 'lining', 'bead(a)']"
490040ad3ac8fdb92067d063a93d9b8d3a.jpg,sleeve,"['set-in sleeve', 'three quarter (length)']"
490040ad3ac8fdb92067d063a93d9b8d3a.jpg,sleeve,"['set-in sleeve', 'three quarter (length)']"
490040ad3ac8fdb92067d063a93d9b8d3a.jpg,shoe,None
